"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"264",12,"Jack Bech",LV,"WR94","13","3 out of 5","4 out of 5","2 out of 5 stars","+23"
"265",12,"Tory Horton",SEA,"WR95","11","4 out of 5","4 out of 5","3 out of 5 stars","+28"
"266",12,"Fernando Mendoza",LV,"QB30","13","4 out of 5","3 out of 5","1 out of 5 stars","-65"
"267",12,"Chris Bell",MIA,"WR96","6","4 out of 5","4 out of 5","3 out of 5 stars","-20"
"268",12,"Seth McGowan",IND,"RB79","13","4 out of 5","4 out of 5","4 out of 5 stars","+62"
"269",12,"Ty Johnson",BUF,"RB80","7","-","-","2 out of 5 stars","+28"
"270",12,"Wil Lutz",DEN,"K16","10","-","-","1 out of 5 stars","-31"
"271",12,"Will Reichard",MIN,"K17","6","-","-","2 out of 5 stars","-35"
"272",12,"Elijah Sarratt",BAL,"WR97","13","4 out of 5","4 out of 5","4 out of 5 stars","+24"
"273",12,"Theo Johnson",NYG,"TE33","8","1 out of 5","5 out of 5","3 out of 5 stars","-46"
"274",12,"Christian Kirk",SF,"WR98","8","3 out of 5","4 out of 5","2 out of 5 stars","-6"
"275",12,"Cyrus Allen",KC,"WR99","5","4 out of 5","4 out of 5","2 out of 5 stars","-35"
"276",12,"Darius Slayton",NYG,"WR100","8","3 out of 5","4 out of 5","4 out of 5 stars","-"
"277",12,"Tua Tagovailoa",ATL,"QB31","11","2 out of 5","4 out of 5","4 out of 5 stars","-43"
"278",12,"Devin Neal",NO,"RB81","8","2 out of 5","4 out of 5","3 out of 5 stars","-24"
"279",12,"Mason Taylor",NYJ,"TE34","13","1 out of 5","4 out of 5","4 out of 5 stars","-57"
"280",12,"San Francisco 49ers",SF,"DST17","8","-","-","3 out of 5 stars","+23"
"281",12,"Eli Stowers",PHI,"TE35","10","4 out of 5","4 out of 5","4 out of 5 stars","-71"
"282",12,"DJ Giddens",IND,"RB82","13","2 out of 5","4 out of 5","4 out of 5 stars","-"
"283",12,"Marvin Mims Jr.",DEN,"WR101","10","3 out of 5","4 out of 5","2 out of 5 stars","-1"
"284",12,"LeQuint Allen Jr.",JAC,"RB83","7","2 out of 5","4 out of 5","4 out of 5 stars","+20"
"285",12,"Xavier Legette",CAR,"WR102","5","2 out of 5","4 out of 5","2 out of 5 stars","-"
"286",12,"Atlanta Falcons",ATL,"DST18","11","-","-","4 out of 5 stars","+23"
"287",12,"Kendre Miller",NO,"RB84","8","2 out of 5","4 out of 5","3 out of 5 stars","-16"
"288",12,"Michael Penix Jr.",ATL,"QB32","11","2 out of 5","5 out of 5","4 out of 5 stars","-50"
"289",12,"Adam Randall",BAL,"RB85","13","3 out of 5","4 out of 5","3 out of 5 stars","+30"
"290",12,"New Orleans Saints",NO,"DST19","8","-","-","5 out of 5 stars","+28"
"291",12,"Kirk Cousins",LV,"QB33","13","2 out of 5","4 out of 5","1 out of 5 stars","-43"
"292",12,"Kyle Williams",NE,"WR103","11","-","-","2 out of 5 stars","-7"
"293",12,"Emari Demercado",KC,"RB86","5","1 out of 5","5 out of 5","3 out of 5 stars","-"
"294",12,"Deshaun Watson",CLE,"QB34","11","2 out of 5","5 out of 5","4 out of 5 stars","-45"
"295",12,"Mike Gesicki",CIN,"TE36","6","-","-","3 out of 5 stars","-12"
"296",12,"Shedeur Sanders",CLE,"QB35","11","3 out of 5","4 out of 5","4 out of 5 stars","-54"
"297",12,"Devin Singletary",NYG,"RB87","8","1 out of 5","5 out of 5","4 out of 5 stars","-28"
"298",12,"Hollywood Brown",PHI,"WR104","10","-","-","4 out of 5 stars","-"
"299",12,"Trey Benson",ARI,"RB88","14","1 out of 5","5 out of 5","2 out of 5 stars","-94"
"300",12,"Brashard Smith",KC,"RB89","5","-","-","3 out of 5 stars","-27"
"301",12,"Kaleb Johnson",PIT,"RB90","9","2 out of 5","5 out of 5","2 out of 5 stars","-66"
"302",13,"Mack Hollins",NE,"WR105","11","-","-","2 out of 5 stars","-"
"303",13,"Skyler Bell",BUF,"WR106","7","-","-","4 out of 5 stars","-"
"304",13,"Isaiah Bond",CLE,"WR107","11","-","-","3 out of 5 stars","-"
"305",13,"Jerome Ford",WAS,"RB91","7","2 out of 5","4 out of 5","4 out of 5 stars","-"
"306",13,"Chicago Bears",CHI,"DST20","10","-","-","2 out of 5 stars","-15"
"307",13,"Jake Tonges",SF,"TE37","8","-","-","3 out of 5 stars","-47"
"308",13,"Trevor Etienne",CAR,"RB92","5","-","-","1 out of 5 stars","-"
"309",13,"Brandon Aiyuk",SF,"WR108","8","2 out of 5","5 out of 5","2 out of 5 stars","-44"
"310",13,"Indianapolis Colts",IND,"DST21","13","-","-","5 out of 5 stars","-3"
"311",13,"Charlie Smyth",NO,"K18","8","-","-","5 out of 5 stars","+10"
"312",13,"Darren Waller",CAR,"TE38","5","-","-","2 out of 5 stars","-24"
"313",13,"Andrei Iosivas",CIN,"WR109","6","-","-","4 out of 5 stars","-"
"314",13,"Darnell Washington",PIT,"TE39","9","-","-","2 out of 5 stars","-"
"315",13,"Tyreek Hill",FA,"WR110","-","1 out of 5","5 out of 5","-","-119"
"316",13,"Isaac Guerendo",SF,"RB93","8","-","-","2 out of 5 stars","-"
"317",13,"Tahj Brooks",CIN,"RB94","6","-","-","2 out of 5 stars","-"
"318",13,"Oscar Delp",NO,"TE40","8","4 out of 5","4 out of 5","2 out of 5 stars","-"
"319",13,"Audric Estime",NO,"RB95","8","-","-","3 out of 5 stars","-40"
"320",13,"Michael Mayer",LV,"TE41","13","-","-","3 out of 5 stars","-20"
"321",13,"Jarquez Hunter",LAR,"RB96","11","-","-","5 out of 5 stars","-40"
"322",13,"Jahan Dotson",ATL,"WR111","11","-","-","3 out of 5 stars","+6"
"323",13,"Jaleel McLaughlin",DEN,"RB97","10","-","-","2 out of 5 stars","-"
"324",13,"Will Shipley",PHI,"RB98","10","-","-","4 out of 5 stars","-"
"325",13,"DeMario Douglas",NE,"WR112","11","-","-","2 out of 5 stars","-"
"326",13,"Elijah Arroyo",SEA,"TE42","11","-","-","3 out of 5 stars","-"
"327",13,"Dallas Cowboys",DAL,"DST22","14","-","-","1 out of 5 stars","-84"
"328",13,"Charlie Kolar",LAC,"TE43","7","-","-","4 out of 5 stars","-"
"329",13,"Jalen Tolbert",MIA,"WR113","6","-","-","3 out of 5 stars","-28"
"330",13,"Bryce Lance",NO,"WR114","8","-","-","3 out of 5 stars","-18"
"331",13,"Xavier Hutchinson",HOU,"WR115","8","-","-","3 out of 5 stars","-23"
"332",13,"Cole Kmet",CHI,"TE44","10","-","-","2 out of 5 stars","-"
"333",13,"Tyler Higbee",LAR,"TE45","11","-","-","4 out of 5 stars","-"
"334",13,"Kareem Hunt",FA,"RB99","-","-","-","-","-42"
"335",13,"Carson Beck",ARI,"QB36","14","-","-","2 out of 5 stars","-46"
"336",13,"Tez Johnson",TB,"WR116","10","-","-","4 out of 5 stars","-"
"337",13,"J.J. McCarthy",MIN,"QB37","6","-","-","5 out of 5 stars","-27"
"338",13,"Konata Mumpfield",LAR,"WR117","11","-","-","1 out of 5 stars","-"
"339",13,"Luke McCaffrey",WAS,"WR118","7","-","-","2 out of 5 stars","-"
"340",13,"Cedric Tillman",FA,"WR119","-","-","-","-","-"
"341",13,"Dawson Knox",BUF,"TE46","7","-","-","3 out of 5 stars","-"
"342",13,"Erick All Jr.",CIN,"TE47","6","-","-","3 out of 5 stars","-"
"343",13,"Eli Raridon",NE,"TE48","11","-","-","4 out of 5 stars","-"
"344",13,"Chris Brazzell II",CAR,"WR120","5","-","-","2 out of 5 stars","-"
"345",13,"Joe Mixon",FA,"RB100","-","-","-","-","-95"
"346",14,"Max Klare",LAR,"TE49","11","-","-","4 out of 5 stars","-41"
"347",14,"Olamide Zaccheaus",ATL,"WR121","11","-","-","3 out of 5 stars","-"
"348",14,"Jalen Royals",KC,"WR122","5","-","-","2 out of 5 stars","-"
"349",14,"Noah Gray",KC,"TE50","5","-","-","4 out of 5 stars","-"
"350",14,"Kendrick Bourne",ARI,"WR123","14","-","-","2 out of 5 stars","-"
"351",14,"Brenen Thompson",LAC,"WR124","7","-","-","2 out of 5 stars","-"
"352",14,"Mac Jones",SF,"QB38","8","-","-","1 out of 5 stars","-"
"353",14,"Carolina Panthers",CAR,"DST23","5","-","-","3 out of 5 stars","-39"
"354",14,"Joshua Palmer",BUF,"WR125","7","-","-","4 out of 5 stars","-"
"355",14,"Jake Elliott",PHI,"K19","10","-","-","5 out of 5 stars","-42"
"356",14,"Treylon Burks",WAS,"WR126","7","-","-","2 out of 5 stars","-"
"357",14,"New York Giants",NYG,"DST24","8","-","-","1 out of 5 stars","-90"
"358",14,"Bam Knight",ARI,"RB101","14","-","-","2 out of 5 stars","-"
"359",14,"Ja'Tavion Sanders",CAR,"TE51","5","-","-","2 out of 5 stars","-"
"360",14,"Eli Heidenreich",PIT,"RB102","9","-","-","2 out of 5 stars","-"
"361",14,"Tyler Bass",BUF,"K20","7","-","-","2 out of 5 stars","-46"
"362",14,"Tennessee Titans",TEN,"DST25","9","-","-","2 out of 5 stars","-37"
"363",14,"Tampa Bay Buccaneers",TB,"DST26","10","-","-","4 out of 5 stars","-52"
"364",14,"Michael Carter",TEN,"RB103","9","-","-","3 out of 5 stars","-"
"365",14,"Justin Joly",DEN,"TE52","10","-","-","4 out of 5 stars","-"
"366",14,"Trey Smack",GB,"K21","11","-","-","4 out of 5 stars","-86"
"367",14,"Cincinnati Bengals",CIN,"DST27","6","-","-","4 out of 5 stars","-51"
"368",14,"Justin Fields",KC,"QB39","5","-","-","2 out of 5 stars","-"
"369",14,"KaVontae Turpin",DAL,"WR127","14","-","-","2 out of 5 stars","-"
"370",14,"Jawhar Jordan",HOU,"RB104","8","-","-","4 out of 5 stars","-"
"371",14,"Malik Benson",LV,"WR128","13","-","-","2 out of 5 stars","-"
"372",14,"Ty Simpson",LAR,"QB40","11","-","-","3 out of 5 stars","-50"
"373",14,"Kevin Coleman Jr.",MIA,"WR129","6","-","-","3 out of 5 stars","-"
"374",14,"Kalif Raymond",CHI,"WR130","10","-","-","3 out of 5 stars","-"
"375",14,"Dont'e Thornton Jr.",LV,"WR131","13","-","-","2 out of 5 stars","-"
"376",14,"Savion Williams",GB,"WR132","11","-","-","5 out of 5 stars","-"
"377",14,"Zane Gonzalez",FA,"K22","-","-","-","-","-"
"378",14,"Nick Folk",ATL,"K23","11","-","-","0 out of 5 stars","-55"
"379",14,"Roman Wilson",PIT,"WR133","9","-","-","3 out of 5 stars","-"
"380",14,"Demarcus Robinson",SF,"WR134","8","-","-","2 out of 5 stars","-"
"381",14,"Raheim Sanders",CLE,"RB105","11","-","-","3 out of 5 stars","-"
"382",14,"Phil Mafah",DAL,"RB106","14","-","-","4 out of 5 stars","-"
"383",14,"Joe Flacco",CIN,"QB41","6","-","-","3 out of 5 stars","-"
"384",14,"Anthony Richardson Sr.",IND,"QB42","13","-","-","4 out of 5 stars","-"
"385",14,"Tutu Atwell",MIA,"WR135","6","-","-","3 out of 5 stars","-"
"386",14,"John Metchie III",CAR,"WR136","5","-","-","2 out of 5 stars","-"
"387",14,"Washington Commanders",WAS,"DST28","7","-","-","2 out of 5 stars","-"
"388",14,"Chad Ryland",ARI,"K24","14","-","-","2 out of 5 stars","-"
"389",14,"Jaylin Lane",WAS,"WR137","7","-","-","2 out of 5 stars","-"
"390",14,"Blake Grupe",IND,"K25","13","-","-","4 out of 5 stars","-"
"391",14,"Noah Fant",NO,"TE53","8","-","-","2 out of 5 stars","-"
"392",14,"J'Mari Taylor",JAC,"RB107","7","-","-","4 out of 5 stars","-"
"393",14,"Ryan Fitzgerald",CAR,"K26","5","-","-","0 out of 5 stars","-"
"394",14,"Jordan Whittington",LAR,"WR138","11","-","-","1 out of 5 stars","-"
"395",14,"Joey Slye",TEN,"K27","9","-","-","4 out of 5 stars","-"
"396",14,"Roschon Johnson",CHI,"RB108","10","-","-","2 out of 5 stars","-"
"397",14,"Devontez Walker",BAL,"WR139","13","-","-","4 out of 5 stars","-"
"398",14,"Zavion Thomas",CHI,"WR140","10","-","-","3 out of 5 stars","-"
"399",14,"Luke Musgrave",GB,"TE54","11","-","-","2 out of 5 stars","-"
"400",14,"Nick Westbrook-Ikhine",IND,"WR141","13","-","-","4 out of 5 stars","-"
"401",14,"Brandon McManus",FA,"K28","-","-","-","-","-"
"402",14,"Ashton Dulin",IND,"WR142","13","-","-","4 out of 5 stars","-"
"403",14,"Las Vegas Raiders",LV,"DST29","13","-","-","4 out of 5 stars","-74"
"404",14,"Jam Miller",NE,"RB109","11","-","-","2 out of 5 stars","-"
"405",14,"Daniel Carlson",NO,"K29","8","-","-","5 out of 5 stars","-"
"406",14,"Tommy Tremble",CAR,"TE55","5","-","-","2 out of 5 stars","-"
"407",14,"Rasheen Ali",BAL,"RB110","13","-","-","3 out of 5 stars","-"
"408",14,"Cade Klubnik",NYJ,"QB43","13","-","-","4 out of 5 stars","-"
"409",14,"Miami Dolphins",MIA,"DST30","6","-","-","3 out of 5 stars","-76"
"410",14,"CJ Daniels",LAR,"WR143","11","-","-","1 out of 5 stars","-"
"411",14,"Colbie Young",CIN,"WR144","6","-","-","4 out of 5 stars","-"
"412",14,"Mitchell Evans",CAR,"TE56","5","-","-","2 out of 5 stars","-"
"413",14,"Ben Sinnott",WAS,"TE57","7","-","-","1 out of 5 stars","-"
"414",14,"Ben Sauls",NYG,"K30","8","-","-","2 out of 5 stars","-"
"415",14,"Austin Ekeler",FA,"RB111","-","-","-","-","-170"
"416",14,"Barion Brown",NO,"WR145","8","-","-","3 out of 5 stars","-"
"417",15,"Kyle Juszczyk",SF,"RB112","8","-","-","2 out of 5 stars","-"
"418",15,"Dameon Pierce",PHI,"RB113","10","-","-","4 out of 5 stars","-"
"419",15,"Odell Beckham Jr.",NYG,"WR146","8","-","-","4 out of 5 stars","-"
"420",15,"Marcus Mariota",WAS,"QB44","7","-","-","2 out of 5 stars","-"
"421",15,"Jameis Winston",NYG,"QB45","8","-","-","4 out of 5 stars","-"
"422",15,"Daniel Bellinger",TEN,"TE58","9","-","-","3 out of 5 stars","-"
"423",15,"Sione Vaki",DET,"RB114","6","-","-","5 out of 5 stars","-"
"424",15,"John Bates",WAS,"TE59","7","-","-","1 out of 5 stars","-"
"425",15,"Dyami Brown",WAS,"WR147","7","-","-","2 out of 5 stars","-"
"426",15,"Austin Hooper",ATL,"TE60","11","-","-","3 out of 5 stars","-"
"427",15,"Joe Milton III",DAL,"QB46","14","-","-","2 out of 5 stars","-"
"428",15,"Jake Moody",FA,"K31","-","-","-","-","-"
"429",15,"Isaiah Williams",NYJ,"WR148","13","-","-","4 out of 5 stars","-"
"430",15,"New York Jets",NYJ,"DST31","13","-","-","4 out of 5 stars","-99"
"431",15,"Tommy Myers",FA,"TE61","-","-","-","-","-"
"432",15,"Hunter Luepke",DAL,"RB115","14","-","-","4 out of 5 stars","-"
"433",15,"Terrell Jennings",FA,"RB116","-","-","-","-","-"
"434",15,"Deion Burks",IND,"WR149","13","-","-","4 out of 5 stars","-"
"435",15,"Tyler Goodson",ATL,"RB117","11","-","-","2 out of 5 stars","-"
"436",15,"Damien Martinez",GB,"RB118","11","-","-","4 out of 5 stars","-"
"437",15,"Marlin Klein",HOU,"TE62","8","-","-","4 out of 5 stars","-"
"438",15,"Spencer Shrader",IND,"K32","13","-","-","4 out of 5 stars","-"
"439",15,"Greg Dortch",DET,"WR150","6","-","-","4 out of 5 stars","-"
"440",15,"Tai Felton",MIN,"WR151","6","-","-","5 out of 5 stars","-"
"441",15,"Dylan Laube",LV,"RB119","13","-","-","2 out of 5 stars","-"
"442",15,"Jeremy McNichols",WAS,"RB120","7","-","-","4 out of 5 stars","-"
"443",15,"Jonnu Smith",GB,"TE63","11","-","-","2 out of 5 stars","-"
"444",15,"Elijah Higgins",ARI,"TE64","14","-","-","2 out of 5 stars","-"
"445",15,"Robert Henry Jr.",WAS,"RB121","7","-","-","4 out of 5 stars","-"
"446",15,"Van Jefferson",WAS,"WR152","7","-","-","2 out of 5 stars","-"
"447",15,"Jason Sanders",NYJ,"K33","13","-","-","2 out of 5 stars","-"
"448",15,"Josh Oliver",MIN,"TE65","6","-","-","4 out of 5 stars","-"
"449",15,"Matt Hibner",BAL,"TE66","13","-","-","4 out of 5 stars","-"
"450",15,"Zavier Scott",MIN,"RB122","6","-","-","4 out of 5 stars","-"
"451",15,"Tanner Koziol",JAC,"TE67","7","-","-","3 out of 5 stars","-"
"452",15,"Taysom Hill",FA,"TE68","-","-","-","-","-"
"453",15,"DeAndre Hopkins",BAL,"WR153","13","-","-","4 out of 5 stars","-"
"454",15,"Roman Hemby",LV,"RB123","13","-","-","2 out of 5 stars","-"
"455",15,"Jahdae Walker",CHI,"WR154","10","-","-","3 out of 5 stars","-"
"456",15,"Mitch Tinsley",CIN,"WR155","6","-","-","4 out of 5 stars","-"
"457",15,"Ronnie Rivers",LAR,"RB124","11","-","-","5 out of 5 stars","-"
"458",15,"Will Kacmarek",MIA,"TE69","6","-","-","5 out of 5 stars","-"
"459",15,"Isaiah Williams",FA,"WR156","-","-","-","-","-"
"460",15,"Elijah Moore",PHI,"WR157","10","-","-","4 out of 5 stars","-"
"461",15,"Alec Ingold",LAC,"RB125","7","-","-","3 out of 5 stars","-"
"462",15,"Tyler Lockett",LV,"WR158","13","-","-","2 out of 5 stars","-"
"463",15,"Jordan Watkins",SF,"WR159","8","-","-","2 out of 5 stars","-"
"464",15,"Antonio Gibson",FA,"RB126","-","-","-","-","-"
"465",15,"Zach Ertz",FA,"TE70","-","-","-","-","-"
"466",15,"Nate Boerkircher",JAC,"TE71","7","-","-","3 out of 5 stars","-"
"467",15,"Riley Leonard",IND,"QB47","13","-","-","4 out of 5 stars","-"
"468",15,"Adam Prentice",DEN,"RB127","10","-","-","2 out of 5 stars","-"
"469",15,"Noah Whittington",HOU,"RB128","8","-","-","4 out of 5 stars","-"
"470",15,"Kene Nwangwu",NYJ,"RB129","13","-","-","3 out of 5 stars","-"
"471",15,"Jackson Hawes",BUF,"TE72","7","-","-","3 out of 5 stars","-"
"472",15,"Miles Sanders",FA,"RB130","-","-","-","-","-"
"473",15,"Jacob Saylors",DET,"RB131","6","-","-","5 out of 5 stars","-"
"474",15,"British Brooks",HOU,"RB132","8","-","-","4 out of 5 stars","-"
"475",15,"Marquez Valdes-Scantling",DAL,"WR160","14","-","-","2 out of 5 stars","-"
"476",15,"Michael Burton",CLE,"RB133","11","-","-","3 out of 5 stars","-"
"477",15,"Jacob Cowing",SF,"WR161","8","-","-","2 out of 5 stars","-"
"478",15,"Max Bredeson",MIN,"RB134","6","-","-","4 out of 5 stars","-"
"479",15,"Khalil Herbert",SF,"RB135","8","-","-","2 out of 5 stars","-"
"480",15,"Michael Woods II",DEN,"WR162","10","-","-","2 out of 5 stars","-"
"481",15,"Lew Nichols III",PIT,"RB136","9","-","-","2 out of 5 stars","-"
"482",15,"Tim Patrick",NYJ,"WR163","13","-","-","4 out of 5 stars","-"
"483",15,"Drew Allar",PIT,"QB48","9","-","-","2 out of 5 stars","-"
"484",15,"Patrick Ricard",NYG,"RB137","8","-","-","4 out of 5 stars","-"
"485",15,"Adam Trautman",DEN,"TE73","10","-","-","4 out of 5 stars","-"
"486",16,"Xavier Smith",LAR,"WR164","11","-","-","1 out of 5 stars","-"
"487",16,"Ty Chandler",NO,"RB138","8","-","-","3 out of 5 stars","-"
"488",16,"Jalen Reagor",MIA,"WR165","6","-","-","3 out of 5 stars","-"
"489",16,"Cash Jones",ATL,"RB139","11","-","-","2 out of 5 stars","-"
"490",16,"Chris Blair",ATL,"WR166","11","-","-","3 out of 5 stars","-"
"491",16,"Reggie Gilliam",NE,"RB140","11","-","-","2 out of 5 stars","-"
"492",16,"Frank Gore Jr.",BUF,"RB141","7","-","-","2 out of 5 stars","-"
"493",16,"Tyrod Taylor",GB,"QB49","11","-","-","4 out of 5 stars","-"
"494",16,"Xavier Restrepo",TEN,"WR167","9","-","-","3 out of 5 stars","-"
"495",16,"Jamal Haynes",CIN,"RB142","6","-","-","2 out of 5 stars","-"
"496",16,"Jimmy Horn Jr.",CAR,"WR168","5","-","-","2 out of 5 stars","-"
"497",16,"Jake Browning",TB,"QB50","10","-","-","2 out of 5 stars","-"
"498",16,"Sam Roush",CHI,"TE74","10","-","-","2 out of 5 stars","-"
"499",16,"Jaydn Ott",KC,"RB143","5","-","-","3 out of 5 stars","-"
"500",16,"Reggie Virgil",ARI,"WR169","14","-","-","2 out of 5 stars","-"
"501",16,"Gardner Minshew II",ARI,"QB51","14","-","-","2 out of 5 stars","-"
"502",16,"Drew Sample",CIN,"TE75","6","-","-","3 out of 5 stars","-"
"503",16,"Cade Stover",HOU,"TE76","8","-","-","4 out of 5 stars","-"
"504",16,"Miles Davis",CAR,"RB144","5","-","-","1 out of 5 stars","-"
"505",16,"Kalel Mullings",TEN,"RB145","9","-","-","3 out of 5 stars","-"
"506",16,"Tyson Bagent",CHI,"QB52","10","-","-","3 out of 5 stars","-"
"507",16,"Tanner Hudson",CIN,"TE77","6","-","-","3 out of 5 stars","-"
"508",16,"Lil'Jordan Humphrey",DEN,"WR170","10","-","-","2 out of 5 stars","-"
"509",16,"KeAndre Lambert-Smith",LAC,"WR171","7","-","-","2 out of 5 stars","-"
"510",16,"Luke Schoonmaker",DAL,"TE78","14","-","-","2 out of 5 stars","-"
"511",16,"Velus Jones Jr.",SEA,"WR172","11","-","-","3 out of 5 stars","-"
