"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"264",11,"Isaiah Davis",NYJ,"RB78","13","3 out of 5","4 out of 5","2 out of 5 stars","+410"
"265",11,"Elic Ayomanor",TEN,"WR94","9","1 out of 5","5 out of 5","3 out of 5 stars","+58"
"266",11,"Jordan James",SF,"RB79","8","2 out of 5","4 out of 5","2 out of 5 stars","+5"
"267",12,"Chimere Dike",TEN,"WR95","9","1 out of 5","5 out of 5","3 out of 5 stars","-5"
"268",12,"Tyquan Thornton",KC,"WR96","5","2 out of 5","4 out of 5","3 out of 5 stars","+171"
"269",12,"Tua Tagovailoa",ATL,"QB31","11","2 out of 5","4 out of 5","4 out of 5 stars","+23"
"270",12,"Xavier Legette",CAR,"WR97","5","2 out of 5","4 out of 5","2 out of 5 stars","+196"
"271",12,"LeQuint Allen Jr.",JAC,"RB80","7","2 out of 5","4 out of 5","4 out of 5 stars","+177"
"272",12,"Will Reichard",MIN,"K16","6","-","-","3 out of 5 stars","-84"
"273",12,"Ty Johnson",BUF,"RB81","7","-","-","1 out of 5 stars","+251"
"274",12,"Wil Lutz",DEN,"K17","10","-","-","1 out of 5 stars","-70"
"275",12,"Tory Horton",SEA,"WR98","11","4 out of 5","4 out of 5","3 out of 5 stars","+25"
"276",12,"Michael Penix Jr.",ATL,"QB32","11","2 out of 5","5 out of 5","4 out of 5 stars","+9"
"277",12,"Kendre Miller",NO,"RB82","8","2 out of 5","5 out of 5","4 out of 5 stars","+50"
"278",12,"Mason Taylor",NYJ,"TE33","13","2 out of 5","4 out of 5","4 out of 5 stars","+10"
"279",12,"Kirk Cousins",LV,"QB33","13","2 out of 5","4 out of 5","1 out of 5 stars","+5"
"280",12,"Marvin Mims Jr.",DEN,"WR99","10","3 out of 5","4 out of 5","2 out of 5 stars","+16"
"281",12,"Deshaun Watson",CLE,"QB34","11","1 out of 5","5 out of 5","3 out of 5 stars","+129"
"282",12,"Elijah Sarratt",BAL,"WR100","13","3 out of 5","4 out of 5","4 out of 5 stars","+74"
"283",12,"Theo Johnson",NYG,"TE34","8","2 out of 5","4 out of 5","3 out of 5 stars","+54"
"284",12,"New Orleans Saints",NO,"DST17","8","-","-","5 out of 5 stars","-32"
"285",12,"Christian Kirk",SF,"WR101","8","2 out of 5","5 out of 5","1 out of 5 stars","-24"
"286",12,"San Francisco 49ers",SF,"DST18","8","-","-","3 out of 5 stars","-73"
"287",12,"Darius Slayton",FA,"WR102","-","2 out of 5","4 out of 5","-","+233"
"288",12,"Shedeur Sanders",CLE,"QB35","11","3 out of 5","4 out of 5","3 out of 5 stars","-34"
"289",12,"DJ Giddens",IND,"RB83","13","2 out of 5","4 out of 5","4 out of 5 stars","+170"
"290",12,"Brashard Smith",KC,"RB84","5","-","-","3 out of 5 stars","+57"
"291",12,"Kyle Williams",NE,"WR103","11","3 out of 5","4 out of 5","2 out of 5 stars","-27"
"292",12,"Devin Singletary",NYG,"RB85","8","1 out of 5","5 out of 5","4 out of 5 stars","+34"
"293",12,"Eli Stowers",PHI,"TE35","10","4 out of 5","4 out of 5","5 out of 5 stars","-24"
"294",12,"DeMario Douglas",NE,"WR104","11","-","-","2 out of 5 stars","+275"
"295",12,"Hollywood Brown",PHI,"WR105","10","-","-","4 out of 5 stars","+21"
"296",12,"Atlanta Falcons",ATL,"DST19","11","-","-","4 out of 5 stars","-60"
"297",12,"Mike Gesicki",CIN,"TE36","6","1 out of 5","5 out of 5","3 out of 5 stars","+93"
"298",12,"Skyler Bell",BUF,"WR106","7","4 out of 5","4 out of 5","4 out of 5 stars","+33"
"299",12,"Indianapolis Colts",IND,"DST20","13","-","-","5 out of 5 stars","-21"
"300",12,"Mack Hollins",NE,"WR107","11","-","-","2 out of 5 stars","+401"
"301",12,"Andrei Iosivas",CIN,"WR108","6","-","-","3 out of 5 stars","+136"
"302",12,"Adam Randall",BAL,"RB86","13","3 out of 5","4 out of 5","3 out of 5 stars","+398"
"303",12,"Darren Waller",CAR,"TE37","5","-","-","1 out of 5 stars","+131"
"304",12,"Isaiah Bond",CLE,"WR109","11","-","-","3 out of 5 stars","+363"
"305",12,"Jaydon Blue",PHI,"RB87","10","3 out of 5","5 out of 5","5 out of 5 stars","-32"
"306",12,"Emari Demercado",DAL,"RB88","14","-","-","4 out of 5 stars","+81"
"307",12,"Trevor Etienne",CAR,"RB89","5","2 out of 5","4 out of 5","0 out of 5 stars","+70"
"308",12,"Jake Tonges",SF,"TE38","8","-","-","2 out of 5 stars","+1"
"309",12,"Devin Neal",FA,"RB90","-","1 out of 5","5 out of 5","-","+39"
"310",12,"Will Shipley",PHI,"RB91","10","-","-","5 out of 5 stars","+288"
"311",12,"Charlie Kolar",LAC,"TE39","7","-","-","4 out of 5 stars","+275"
"312",12,"Tahj Brooks",CIN,"RB92","6","-","-","2 out of 5 stars","+273"
"313",12,"Jahan Dotson",ATL,"WR110","11","-","-","4 out of 5 stars","+194"
"314",12,"Chicago Bears",CHI,"DST21","10","-","-","2 out of 5 stars","-98"
"315",12,"Trey Benson",ARI,"RB93","14","1 out of 5","5 out of 5","1 out of 5 stars","+27"
"316",12,"Michael Mayer",LV,"TE40","13","-","-","3 out of 5 stars","+152"
"317",13,"Brandon Aiyuk",SF,"WR111","8","2 out of 5","5 out of 5","1 out of 5 stars","-45"
"318",13,"Isaac Guerendo",SF,"RB94","8","-","-","2 out of 5 stars","+307"
"319",13,"Darnell Washington",PIT,"TE41","9","-","-","2 out of 5 stars","-21"
"320",13,"Audric Estime",NO,"RB95","8","-","-","4 out of 5 stars","+39"
"321",13,"Xavier Hutchinson",HOU,"WR112","8","-","-","2 out of 5 stars","+355"
"322",13,"Jaleel McLaughlin",CLE,"RB96","11","-","-","4 out of 5 stars","+322"
"323",13,"Oscar Delp",NO,"TE42","8","4 out of 5","4 out of 5","2 out of 5 stars","+336"
"324",13,"Charlie Smyth",NO,"K18","8","-","-","5 out of 5 stars","-16"
"325",13,"Bryce Lance",NO,"WR113","8","-","-","4 out of 5 stars","+198"
"326",13,"Elijah Arroyo",SEA,"TE43","11","-","-","3 out of 5 stars","+44"
"327",13,"Jalen Tolbert",MIA,"WR114","6","-","-","3 out of 5 stars","+294"
"328",13,"Jerome Ford",WAS,"RB97","7","2 out of 5","4 out of 5","4 out of 5 stars","+342"
"329",13,"Tyreek Hill",FA,"WR115","-","1 out of 5","5 out of 5","-","-83"
"330",13,"Kareem Hunt",FA,"RB98","-","-","-","-","+58"
"331",13,"Jacob Saylors",DET,"RB99","6","-","-","5 out of 5 stars","-41"
"332",13,"Jarquez Hunter",FA,"RB100","-","-","-","-","+115"
"333",13,"Carson Beck",ARI,"QB36","14","-","-","1 out of 5 stars","+116"
"334",13,"Dallas Cowboys",DAL,"DST22","14","-","-","1 out of 5 stars","-144"
"335",13,"Cole Kmet",CHI,"TE44","10","-","-","2 out of 5 stars","-40"
"336",13,"Dawson Knox",BUF,"TE45","7","-","-","2 out of 5 stars","-23"
"337",13,"Jake Elliott",PHI,"K19","10","-","-","2 out of 5 stars","-97"
"338",13,"Kendrick Bourne",ARI,"WR116","14","-","-","2 out of 5 stars","+328"
"339",13,"Joshua Palmer",BUF,"WR117","7","-","-","4 out of 5 stars","+14"
"340",13,"Tez Johnson",TB,"WR118","10","-","-","5 out of 5 stars","+164"
"341",13,"Eli Raridon",NE,"TE46","11","-","-","4 out of 5 stars","+62"
"342",13,"Olamide Zaccheaus",ATL,"WR119","11","-","-","4 out of 5 stars","+336"
"343",13,"Tyler Higbee",LAR,"TE47","11","-","-","5 out of 5 stars","+17"
"344",13,"Bam Knight",ARI,"RB101","14","-","-","1 out of 5 stars","+101"
"345",13,"Erick All Jr.",CIN,"TE48","6","-","-","3 out of 5 stars","+208"
"346",13,"Tyler Bass",BUF,"K20","7","-","-","2 out of 5 stars","-118"
"347",13,"Malik Benson",LV,"WR120","13","-","-","3 out of 5 stars","+262"
"348",13,"Noah Gray",KC,"TE49","5","-","-","5 out of 5 stars","+27"
"349",13,"Roschon Johnson",CHI,"RB102","10","-","-","2 out of 5 stars","-20"
"350",13,"J.J. McCarthy",MIN,"QB37","6","-","-","5 out of 5 stars","-99"
"351",13,"Jalen Royals",KC,"WR121","5","-","-","3 out of 5 stars","+167"
"352",13,"Mac Jones",SF,"QB38","8","-","-","1 out of 5 stars","+42"
"353",13,"Cedric Tillman",NO,"WR122","8","-","-","4 out of 5 stars","-"
"354",13,"New York Giants",NYG,"DST23","8","-","-","1 out of 5 stars","-131"
"355",13,"Luke McCaffrey",WAS,"WR123","7","-","-","1 out of 5 stars","-19"
"356",13,"Konata Mumpfield",LAR,"WR124","11","-","-","1 out of 5 stars","+88"
"357",13,"Roman Wilson",PIT,"WR125","9","-","-","3 out of 5 stars","+98"
"358",13,"Brenen Thompson",LAC,"WR126","7","-","-","2 out of 5 stars","+313"
"359",13,"Kalif Raymond",CHI,"WR127","10","-","-","3 out of 5 stars","+7"
"360",13,"Treylon Burks",WAS,"WR128","7","-","-","1 out of 5 stars","+301"
"361",13,"Justin Fields",KC,"QB39","5","-","-","2 out of 5 stars","+2"
"362",13,"Zavion Thomas",CHI,"WR129","10","-","-","3 out of 5 stars","-69"
"363",13,"Max Klare",LAR,"TE50","11","-","-","5 out of 5 stars","+132"
"364",13,"Trey Smack",GB,"K21","11","-","-","3 out of 5 stars","-153"
"365",13,"Ja'Tavion Sanders",CAR,"TE51","5","-","-","1 out of 5 stars","+8"
"366",13,"Tampa Bay Buccaneers",TB,"DST24","10","-","-","4 out of 5 stars","-75"
"367",13,"Carolina Panthers",CAR,"DST25","5","-","-","3 out of 5 stars","-111"
"368",13,"Eli Heidenreich",PIT,"RB103","9","-","-","2 out of 5 stars","+110"
"369",13,"KaVontae Turpin",DAL,"WR130","14","-","-","0 out of 5 stars","-26"
"370",13,"Kevin Coleman Jr.",MIA,"WR131","6","-","-","3 out of 5 stars","+337"
"371",13,"Raheim Sanders",CLE,"RB104","11","-","-","4 out of 5 stars","+180"
"372",13,"Anthony Richardson Sr.",IND,"QB40","13","-","-","3 out of 5 stars","+84"
"373",14,"Odell Beckham Jr.",NYG,"WR132","8","-","-","5 out of 5 stars","-93"
"374",14,"Colbie Young",CIN,"WR133","6","-","-","3 out of 5 stars","-24"
"375",14,"Sione Vaki",DET,"RB105","6","-","-","5 out of 5 stars","+92"
"376",14,"Joe Mixon",FA,"RB106","-","-","-","-","-106"
"377",14,"Noah Fant",NO,"TE52","8","-","-","2 out of 5 stars","+109"
"378",14,"Tutu Atwell",LAR,"WR134","11","-","-","1 out of 5 stars","+7"
"379",14,"Ty Simpson",LAR,"QB41","11","-","-","3 out of 5 stars","-96"
"380",14,"Chris Brazzell II",CAR,"WR135","5","-","-","2 out of 5 stars","+331"
"381",14,"Tennessee Titans",TEN,"DST26","9","-","-","2 out of 5 stars","-142"
"382",14,"Daniel Carlson",NO,"K22","8","-","-","5 out of 5 stars","+88"
"383",14,"Dont'e Thornton Jr.",LV,"WR136","13","-","-","3 out of 5 stars","+269"
"384",14,"Kyle Juszczyk",SF,"RB107","8","-","-","2 out of 5 stars","+35"
"385",14,"Demarcus Robinson",SF,"WR137","8","-","-","1 out of 5 stars","+40"
"386",14,"Rasheen Ali",BAL,"RB108","13","-","-","3 out of 5 stars","-"
"387",14,"Savion Williams",GB,"WR138","11","-","-","5 out of 5 stars","+300"
"388",14,"Zane Gonzalez",FA,"K23","-","-","-","-","+147"
"389",14,"Spencer Shrader",IND,"K24","13","-","-","2 out of 5 stars","-114"
"390",14,"Joe Flacco",CIN,"QB42","6","-","-","3 out of 5 stars","-33"
"391",14,"Michael Carter",TEN,"RB109","9","-","-","3 out of 5 stars","+214"
"392",14,"John Metchie III",CAR,"WR139","5","-","-","2 out of 5 stars","+300"
"393",14,"Jameis Winston",NYG,"QB43","8","-","-","4 out of 5 stars","-81"
"394",14,"Tommy Tremble",CAR,"TE53","5","-","-","1 out of 5 stars","+52"
"395",14,"Marcus Mariota",WAS,"QB44","7","-","-","2 out of 5 stars","+220"
"396",14,"Jaylin Lane",WAS,"WR140","7","-","-","1 out of 5 stars","+269"
"397",14,"Jonnu Smith",GB,"TE54","11","-","-","1 out of 5 stars","+25"
"398",14,"Jawhar Jordan",HOU,"RB110","8","-","-","3 out of 5 stars","+293"
"399",14,"Ben Sinnott",WAS,"TE55","7","-","-","1 out of 5 stars","+273"
"400",14,"Cincinnati Bengals",CIN,"DST27","6","-","-","4 out of 5 stars","-143"
"401",14,"Barion Brown",NO,"WR141","8","-","-","4 out of 5 stars","-43"
"402",14,"Nick Folk",ATL,"K25","11","-","-","3 out of 5 stars","-24"
"403",14,"Ashton Dulin",IND,"WR142","13","-","-","3 out of 5 stars","-68"
"404",14,"Jordan Whittington",LAR,"WR143","11","-","-","1 out of 5 stars","-2"
"405",14,"J'Mari Taylor",JAC,"RB111","7","-","-","4 out of 5 stars","-"
"406",14,"Chad Ryland",ARI,"K26","14","-","-","3 out of 5 stars","-87"
"407",14,"CJ Daniels",LAR,"WR144","11","-","-","1 out of 5 stars","-11"
"408",14,"Cade Klubnik",NYJ,"QB45","13","-","-","4 out of 5 stars","+157"
"409",14,"Blake Grupe",NYJ,"K27","13","-","-","2 out of 5 stars","-143"
"410",14,"Justin Joly",MIA,"TE56","6","-","-","5 out of 5 stars","+157"
"411",14,"Dylan Laube",LV,"RB112","13","-","-","2 out of 5 stars","-"
"412",14,"Daniel Bellinger",TEN,"TE57","9","-","-","4 out of 5 stars","+168"
"413",14,"Ryan Fitzgerald",CAR,"K28","5","-","-","4 out of 5 stars","-68"
"414",14,"Isaiah Williams",NYJ,"WR145","13","-","-","5 out of 5 stars","+255"
"415",14,"Devontez Walker",BAL,"WR146","13","-","-","4 out of 5 stars","-98"
"416",14,"Joey Slye",TEN,"K29","9","-","-","4 out of 5 stars","-92"
"417",14,"Mitchell Evans",CAR,"TE58","5","-","-","1 out of 5 stars","+102"
"418",14,"Miami Dolphins",MIA,"DST28","6","-","-","2 out of 5 stars","-111"
"419",14,"Nick Westbrook-Ikhine",IND,"WR147","13","-","-","3 out of 5 stars","+283"
"420",14,"Austin Hooper",ATL,"TE59","11","-","-","2 out of 5 stars","+102"
"421",14,"Elijah Higgins",ARI,"TE60","14","-","-","1 out of 5 stars","-17"
"422",14,"Dyami Brown",WAS,"WR148","7","-","-","1 out of 5 stars","+74"
"423",14,"Washington Commanders",WAS,"DST29","7","-","-","2 out of 5 stars","-142"
"424",14,"Jeremy McNichols",WAS,"RB113","7","-","-","4 out of 5 stars","-"
"425",14,"Dameon Pierce",PHI,"RB114","10","-","-","5 out of 5 stars","-"
"426",14,"Austin Ekeler",FA,"RB115","-","-","-","-","+197"
"427",14,"Corey Kiner",NE,"RB116","11","-","-","3 out of 5 stars","+170"
"428",14,"Luke Musgrave",GB,"TE61","11","-","-","1 out of 5 stars","+122"
"429",14,"Phil Mafah",FA,"RB117","-","-","-","-","+80"
"430",14,"Hunter Luepke",DAL,"RB118","14","-","-","4 out of 5 stars","-59"
"431",14,"Khalil Herbert",FA,"RB119","-","-","-","-","-"
"432",14,"Jam Miller",FA,"RB120","-","-","-","-","+195"
"433",14,"Ameer Abdullah",JAC,"RB121","7","-","-","4 out of 5 stars","+98"
"434",14,"Jahdae Walker",CHI,"WR149","10","-","-","3 out of 5 stars","-4"
"435",14,"AJ Dillon",CAR,"RB122","5","-","-","0 out of 5 stars","-61"
"436",14,"Brandon McManus",FA,"K30","-","-","-","-","-25"
"437",14,"Tyler Goodson",ATL,"RB123","11","-","-","2 out of 5 stars","-"
"438",14,"Ben Sauls",FA,"K31","-","-","-","-","-117"
"439",14,"Dohnte Meyers",CIN,"WR150","6","-","-","3 out of 5 stars","-93"
"440",15,"Deion Burks",IND,"WR151","13","-","-","3 out of 5 stars","+131"
"441",15,"Antonio Williams",FA,"RB124","-","-","-","-","-"
"442",15,"Las Vegas Raiders",LV,"DST30","13","-","-","4 out of 5 stars","-174"
"443",15,"Drew Stevens",WAS,"K32","7","-","-","2 out of 5 stars","-132"
"444",15,"Ronnie Rivers",LAR,"RB125","11","-","-","5 out of 5 stars","+140"
"445",15,"Tai Felton",MIN,"WR152","6","-","-","5 out of 5 stars","+243"
"446",15,"New York Jets",NYJ,"DST31","13","-","-","4 out of 5 stars","-77"
"447",15,"Zavier Scott",CHI,"RB126","10","-","-","2 out of 5 stars","+211"
"448",15,"Miles Sanders",FA,"RB127","-","-","-","-","-"
"449",15,"John Bates",WAS,"TE62","7","-","-","1 out of 5 stars","+219"
"450",15,"Marlin Klein",HOU,"TE63","8","-","-","5 out of 5 stars","-61"
"451",15,"Antonio Gibson",FA,"RB128","-","-","-","-","+178"
"452",15,"Max Bredeson",MIN,"RB129","6","-","-","4 out of 5 stars","+81"
"453",15,"Zach Ertz",FA,"TE64","-","-","-","-","+175"
"454",15,"Tyler Badie",DEN,"RB130","10","-","-","2 out of 5 stars","-"
"455",15,"Reggie Gilliam",NE,"RB131","11","-","-","3 out of 5 stars","+104"
"456",15,"Joe Milton III",DAL,"QB46","14","-","-","2 out of 5 stars","+195"
"457",15,"Patrick Ricard",NYG,"RB132","8","-","-","4 out of 5 stars","+103"
"458",15,"Terrell Jennings",FA,"RB133","-","-","-","-","+104"
"459",15,"Matt Hibner",BAL,"TE65","13","-","-","5 out of 5 stars","-"
"460",15,"Isaiah Williams",FA,"WR153","-","-","-","-","-"
"461",15,"Elijah Moore",PHI,"WR154","10","-","-","4 out of 5 stars","-28"
"462",15,"Alec Ingold",LAC,"RB134","7","-","-","3 out of 5 stars","+219"
"463",15,"Josh Oliver",MIN,"TE66","6","-","-","4 out of 5 stars","-65"
"464",15,"Raheem Mostert",LV,"RB135","13","-","-","2 out of 5 stars","-"
"465",15,"Arizona Cardinals",ARI,"DST32","14","-","-","2 out of 5 stars","-150"
"466",15,"Josh Williams",TB,"RB136","10","-","-","2 out of 5 stars","+80"
"467",15,"Jason Sanders",NYJ,"K33","13","-","-","2 out of 5 stars","-145"
"468",15,"Greg Dortch",BUF,"WR155","7","-","-","4 out of 5 stars","+241"
"469",15,"Kalel Mullings",TEN,"RB137","9","-","-","3 out of 5 stars","-"
"470",15,"Reggie Virgil",ARI,"WR156","14","-","-","2 out of 5 stars","+234"
"471",15,"Will Kacmarek",MIA,"TE67","6","-","-","5 out of 5 stars","+133"
"472",15,"Tim Patrick",NYJ,"WR157","13","-","-","5 out of 5 stars","-"
"473",15,"Jimmy Horn Jr.",CAR,"WR158","5","-","-","2 out of 5 stars","+61"
"474",15,"Carson Wentz",MIN,"QB47","6","-","-","5 out of 5 stars","-12"
"475",15,"Brandin Cooks",FA,"WR159","-","-","-","-","-"
"476",15,"DeAndre Hopkins",BAL,"WR160","13","-","-","4 out of 5 stars","+14"
"477",15,"Tommy Myers",FA,"TE68","-","-","-","-","-"
"478",15,"Adam Trautman",DEN,"TE69","10","-","-","4 out of 5 stars","-25"
"479",15,"Nate Boerkircher",JAC,"TE70","7","-","-","4 out of 5 stars","-18"
"480",15,"Jalen Reagor",FA,"WR161","-","-","-","-","-"
"481",15,"Kene Nwangwu",NYJ,"RB138","13","-","-","2 out of 5 stars","-"
"482",15,"Tyler Lockett",LV,"WR162","13","-","-","3 out of 5 stars","-"
"483",15,"Chris Blair",ATL,"WR163","11","-","-","4 out of 5 stars","-"
"484",15,"Jordan Watkins",SF,"WR164","8","-","-","1 out of 5 stars","+109"
"485",15,"Tanner Koziol",JAC,"TE71","7","-","-","4 out of 5 stars","+109"
"486",15,"Julius Chestnut",TEN,"RB139","9","-","-","3 out of 5 stars","+96"
"487",15,"Xavier Restrepo",TEN,"WR165","9","-","-","3 out of 5 stars","-"
"488",15,"Alexander Mattison",FA,"RB140","-","-","-","-","-"
"489",15,"Zamir White",NO,"RB141","8","-","-","4 out of 5 stars","+146"
"490",15,"Jaydn Ott",KC,"RB142","5","-","-","3 out of 5 stars","-"
"491",15,"Gardner Minshew II",ARI,"QB48","14","-","-","1 out of 5 stars","-98"
"492",15,"Drake Dabney",GB,"TE72","11","-","-","1 out of 5 stars","-78"
"493",15,"Josh Cameron",JAC,"WR166","7","-","-","4 out of 5 stars","-24"
"494",15,"Damien Martinez",FA,"RB143","-","-","-","-","-"
"495",15,"Theo Wease Jr.",LAC,"WR167","7","-","-","2 out of 5 stars","-"
"496",15,"Jacob Cowing",SF,"WR168","8","-","-","1 out of 5 stars","+189"
"497",15,"Noah Whittington",HOU,"RB144","8","-","-","3 out of 5 stars","-"
"498",15,"Tyson Bagent",CHI,"QB49","10","-","-","3 out of 5 stars","-147"
"499",15,"Brock Wright",DET,"TE73","6","-","-","3 out of 5 stars","-120"
"500",15,"KeAndre Lambert-Smith",LAC,"WR169","7","-","-","2 out of 5 stars","-77"
"501",15,"Darius Cooper",PHI,"WR170","10","-","-","4 out of 5 stars","+54"
"502",15,"Luke Schoonmaker",DAL,"TE74","14","-","-","2 out of 5 stars","-120"
"503",15,"Tyrod Taylor",GB,"QB50","11","-","-","4 out of 5 stars","-148"
"504",15,"Jackson Hawes",BUF,"TE75","7","-","-","2 out of 5 stars","-46"
"505",15,"Foster Moreau",HOU,"TE76","8","-","-","5 out of 5 stars","+172"
"506",15,"Scotty Miller",CHI,"WR171","10","-","-","3 out of 5 stars","-"
"507",15,"Diontae Johnson",FA,"WR172","-","-","-","-","-"
"508",15,"Drew Allar",PIT,"QB51","9","-","-","1 out of 5 stars","-156"
"509",15,"Cash Jones",ATL,"RB145","11","-","-","2 out of 5 stars","-"
"510",15,"Marquez Valdes-Scantling",FA,"WR173","-","-","-","-","-"
"511",15,"Elijah Mitchell",FA,"RB146","-","-","-","-","-"
"512",15,"Pierre Strong Jr.",GB,"RB147","11","-","-","3 out of 5 stars","-"
"513",15,"Davis Mills",HOU,"QB52","8","-","-","3 out of 5 stars","+62"
"514",15,"Lew Nichols III",PIT,"RB148","9","-","-","2 out of 5 stars","-"
"515",15,"Cade Stover",HOU,"TE77","8","-","-","5 out of 5 stars","+11"
"516",15,"Juice Wells Jr.",ATL,"WR174","11","-","-","4 out of 5 stars","-"
"517",15,"Taylen Green",CLE,"QB53","11","-","-","3 out of 5 stars","-"
"518",15,"Lan Larison",NE,"RB149","11","-","-","3 out of 5 stars","-"
"519",15,"Lil'Jordan Humphrey",DEN,"WR175","10","-","-","2 out of 5 stars","-155"
"520",15,"Sincere McCormick",SF,"RB150","8","-","-","2 out of 5 stars","-"
"521",15,"Michael Woods II",FA,"WR176","-","-","-","-","-"
"522",15,"Tyler Conklin",DET,"TE78","6","-","-","3 out of 5 stars","+21"
"523",15,"Xavier Smith",LAR,"WR177","11","-","-","1 out of 5 stars","+2"
"524",16,"Roman Hemby",LV,"RB151","13","-","-","2 out of 5 stars","-"
"525",16,"Quinn Ewers",JAC,"QB54","7","-","-","4 out of 5 stars","-99"
"526",16,"Drew Sample",CIN,"TE79","6","-","-","3 out of 5 stars","-12"
"527",16,"Gabe Davis",FA,"WR178","-","-","-","-","-"
"528",16,"Trey Lance",LAC,"QB55","7","-","-","2 out of 5 stars","-144"
"529",16,"British Brooks",HOU,"RB152","8","-","-","3 out of 5 stars","+41"
"530",16,"Jermaine Burton",FA,"WR179","-","-","-","-","-"
"531",16,"Dean Connors",LAR,"RB153","11","-","-","5 out of 5 stars","+69"
"532",16,"Jelani Woods",NYJ,"TE80","13","-","-","4 out of 5 stars","-60"
"533",16,"Tanner Hudson",CIN,"TE81","6","-","-","3 out of 5 stars","-"
"534",16,"Kevin Austin Jr.",NO,"WR180","8","-","-","4 out of 5 stars","-"
"535",16,"Durham Smythe",BAL,"TE82","13","-","-","5 out of 5 stars","-62"
"536",16,"Taysom Hill",FA,"TE83","-","-","-","-","+78"
"537",16,"Jack Strand",ATL,"QB56","11","-","-","4 out of 5 stars","+112"
"538",16,"Dominic Zvada",NYG,"K34","8","-","-","3 out of 5 stars","-244"
"539",16,"Jalen Milroe",SEA,"QB57","11","-","-","4 out of 5 stars","+52"
"540",16,"Riley Leonard",IND,"QB58","13","-","-","3 out of 5 stars","+100"
"541",16,"Sam Roush",CHI,"TE84","10","-","-","2 out of 5 stars","-146"
"542",16,"Robert Henry Jr.",WAS,"RB154","7","-","-","4 out of 5 stars","-"
"543",16,"Mitch Tinsley",HOU,"WR181","8","-","-","2 out of 5 stars","-"
"544",16,"Brittain Brown",CHI,"RB155","10","-","-","2 out of 5 stars","-"
"545",16,"Mitchell Trubisky",TEN,"QB59","9","-","-","3 out of 5 stars","-62"
"546",16,"Jeremy Ruckert",NYJ,"TE85","13","-","-","4 out of 5 stars","+127"
"547",16,"Tom Kennedy",DET,"WR182","6","-","-","4 out of 5 stars","-"
"548",16,"Tay Martin",DET,"WR183","6","-","-","4 out of 5 stars","-172"
"549",16,"Travis Homer",PIT,"RB156","9","-","-","2 out of 5 stars","-"
"550",16,"Hassan Haskins",NE,"RB157","11","-","-","3 out of 5 stars","-"
